1993
0	0	0	0
5.835407691277517e-69	3.975853476391086e-71	5.87516622604143e-66	0.005068423720223014
3.665728252231779e-63	2.744483165594871e-65	3.357430076261571e-60	0.005575266088063971
2.517740975857166e-58	2.054225373645972e-60	2.1152360246613555e-55	0.006082240094433464
3.148231516004845e-54	2.7798010352617856e-56	2.443099635659587e-51	0.006589449937075325
1.0317046256244223e-50	9.80019559276246e-53	7.439320151551323e-48	0.007097242158484765
1.1575806721466394e-47	1.1769044927497388e-49	7.795664780494247e-45	0.0076060764955150455
5.434253144775883e-45	5.887157340752934e-47	3.433202948864632e-42	0.008116480268398918
1.2443395534998062e-42	1.4308050383751038e-44	7.40380943460916e-40	0.00862894728493787
1.565957574051235e-40	1.904547065142077e-42	8.805572470570311e-38	0.009143843823326324
1.190136740481464e-38	1.5262862761513566e-40	6.344208438120934e-36	0.009661350831110813
5.890440178099521e-37	7.943453382407225e-39	2.984937355961797e-34	0.010181453266854166
2.0181819483400796e-35	2.854677402068569e-37	9.74632724933698e-33	0.010703970282640422
5.032067482999156e-34	7.448899831330936e-36	2.321162036960212e-31	0.011228609502333899
9.515863908907852e-33	1.471107405614211e-34	4.201293325856206e-30	0.011755026676327815
1.4126105510422818e-31	2.2763922338487727e-33	5.980726972419872e-29	0.012282876538746504
1.694482797903186e-30	2.84141995295733e-32	6.891587989731039e-28	0.012811847887970879
1.6831797922102453e-29	2.932288638146624e-31	6.586548763814278e-27	0.013341682273818054
1.4137339494370654e-28	2.5549281237903072e-30	5.330678632129513e-26	0.01387217949468209
1.0221662442411854e-27	1.9136871676557784e-29	3.7189396997062266e-25	0.014403194389100283
6.4609303409876196e-27	1.25149278332783e-28	2.2710619376966913e-24	0.014934629023101302
3.6182578685035154e-26	7.242687575056238e-28	1.2302282480846928e-23	0.015466423280428777
1.8163437687867777e-25	3.7530313250822485e-27	5.980238974314839e-23	0.01599854570555972
8.257002574478347e-25	1.7592926585769896e-26	2.635291200105014e-22	0.016530985532403532
3.429797951812072e-24	7.52820082093004e-26	1.062145442430719e-21	0.017063746222191974
1.3121247706455662e-23	2.964186892023156e-25	3.94637246931117e-21	0.017596840486116375
4.655742882401583e-23	1.0815613589646682e-24	1.3611140052280145e-20	0.01813028660312311
1.5417688412387513e-22	3.680088688170077e-24	4.3849159114457e-20	0.018664105789412588
4.791627732490258e-22	1.1742579139864959e-23	1.3267712226726779e-19	0.019198320381608156
1.4045713768209647e-21	3.531409571444201e-23	3.7891722961458073e-19	0.019732952627341357
3.9007101323018574e-21	1.0054737571195654e-22	1.0259634635932856e-18	0.02026802391650561
1.0304601974321241e-20	2.7214179370071725e-22	2.64418594200549e-18	0.02080355432433684
2.598872333127353e-20	7.027716140432528e-22	6.5101207183699495e-18	0.021339562369920583
6.278176285631595e-20	1.7372782788968804e-21	1.5361676460764962e-17	0.021876064919745718
1.4570454495283974e-19	4.1235298245410006e-21	3.4843738320321105e-17	0.02241307718594359
3.257485448503408e-19	9.423311542013726e-21	7.617542190735332e-17	0.02295061278381194
7.03292536280764e-19	2.0785358863958803e-20	1.6090619892104955e-16	0.02348868382416657
1.4696534161871584e-18	4.435291793852085e-20	3.2913181176645205e-16	0.024027301023934612
2.97863504429644e-18	9.174973944107247e-20	6.532733582420239e-16	0.024566473823984917
5.866331475567779e-18	1.843476450450324e-19	1.2605581501276691e-15	0.025106210507098898
1.1246551217951474e-17	3.6040026117974224e-19	2.368765607985962e-15	0.025646518311686517
2.1021893508999827e-17	6.866749542394995e-19	4.341713692647867e-15	0.026187403538694202
3.836770711206663e-17	1.2769824864812574e-18	7.773468548734882e-15	0.026728871650387707
6.846901565671438e-17	2.3210565671087327e-18	1.3613475427658292e-14	0.02727092736050567
1.1962024204945128e-16	4.128649874335445e-18	2.334884753278995e-14	0.027813574715799587
2.0483554602718676e-16	7.195577221936914e-18	3.9265022823911793e-14	0.028356817169294612
3.441652047728406e-16	1.2300849055636652e-17	6.481200978699588e-14	0.028900657645788946
5.679721391934504e-16	2.064710769867553e-17	1.0511057980216535e-13	0.029445098600202075
9.214938133940287e-16	3.406042086578444e-17	1.6764109372979176e-13	0.02999014206941522
1.4710996274852336e-15	5.527022360208758e-17	2.6316721570471063e-13	0.030535789718243285
2.3127537645098417e-15	8.829595537336111e-17	4.0695757964122093e-13	0.031082042880150106
3.58330923157329e-15	1.3897383743979405e-16	6.203805115021809e-13	0.03162890259327898
5.475391302218373e-15	2.1566539678050413e-16	9.329601145899798e-13	0.03217636963232356
8.256778182488025e-15	3.3019887889057603e-16	1.384996300222355e-12	0.03272444453671573
1.2295353620317994e-14	4.991057034991408e-16	2.0308665593360534e-12	0.0332731276355594
1.8090890132645272e-14	7.452266903366942e-16	2.943143253590932e-12	0.03382241906969257
2.6315121935290326e-14	1.0997769837194124e-15	4.21767675677073e-12	0.034372318811218334
3.7861782539646016e-14	1.604974480604968e-15	5.979811669734998e-12	0.034922826680806054
5.39085119566349e-14	2.317354138493467e-15	8.391920312705728e-12	0.035473942363028456
7.599278078220146e-14	3.3119098025489037e-15	1.1662454497757408e-11	0.036025665419969106
1.0610423104494658e-13	4.687226113495012e-15	1.6056732921513276e-11	0.03657799530330646
1.4679609417994296e-13	6.571785578765421e-15	2.190969710838692e-11	0.03713093136505541
2.0131861218920673e-13	9.13165992020855e-15	2.964088339569229e-11	0.037684472867125444
2.7377765607516447e-13	1.257982023563835e-14	3.9771871709833723e-11	0.03823861898983519
3.6932200293904726e-13	1.7187327185284367e-14	5.2946483578675556e-11	0.03879336883950548
4.943629965628598e-13	2.329669016940754e-14	6.995401172057667e-11	0.039348721455238544
6.568305726322216e-13	3.1337713109094e-14	9.175577143217542e-11	0.03990467581497977
8.664698758054424e-13	4.1846173767460094e-14	1.195152696806451e-10	0.04046123084093968
1.1351829284570149e-12	5.548571332651591e-14	1.546322911407183e-10	0.04101838540445216
1.4774200270930016e-12	7.307334292207594e-14	1.987812012839843e-10	0.041576138330343085
1.910625739311449e-12	9.560900378890221e-14	2.539537649494116e-10	0.04213448840083948
2.455744549103852e-12	1.2430964731805443e-13	3.2250677455273834e-10	0.042693434359098566
3.137791348883035e-12	1.6064833042294018e-13	4.0721477522295987e-10	0.04325297491238112
3.98649210075823e-12	2.0639884988834561e-13	5.113281647129972e-10	0.04381310873491503
5.037000085455657e-12	2.636864665845208e-13	6.386369339807443e-10	0.04437383447048163
6.330693223419094e-12	3.3504529631924356e-13	7.9354029996885e-10	0.04493515073475463
7.916057987878273e-12	4.234829684391139e-13	9.811224654491046e-10	0.045497056117419034
9.84966543323699e-12	5.325531758545705e-13	1.207234721987391e-9	0.046059549184092746
1.2197244833553395e-11	6.664367607451242e-13	1.4785840912986811e-9	0.04662262847807186
1.503486036503895e-11	8.300319986136881e-13	1.8028286776877998e-9	0.047186292521918576
1.845019617358879e-11	1.029054759432749e-12	2.1886798801147802e-9	0.04775053981890768
2.2543955043905308e-11	1.2701492382136191e-12	2.6460115869021034e-9	0.048315368854346105
2.7431375731577712e-11	1.5610099583068848e-12	3.1859764494378695e-9	0.048880778096779015
3.324387383463107e-11	1.910515759005744e-12	3.821129303656177e-9	0.049446765999093256
4.013081086787571e-11	2.328876484494005e-12	4.565557779824702e-9	0.050013330999528885
4.8261395963421454e-11	2.827793093801595e-12	5.435020112470537e-9	0.05058047152260801
5.7826724355708154e-11	3.4206319111680716e-12	6.447090133355393e-9	0.051148185979988624
6.90419565212638e-11	4.122613733059315e-12	7.621309401491994e-9	0.051716472771251215
8.214864153415208e-11	4.951018502043306e-12	8.979346395484059e-9	0.05228533028462468
9.741718786988991e-11	5.9254062488391176e-12	1.054516266517643e-8	0.05285475689765577
1.151494845457477e-10	7.067854992169981e-12	1.2345185811910878e-8	0.05342475097783007
1.3568167512595087e-10	8.40321627160168e-12	1.4408489139755256e-8	0.05399531088315135
1.5938708674902592e-10	9.959388971520711e-12	1.676697779411353e-8	0.05456643496266953
1.866793159532125e-10	1.17676120747497e-11	1.945558117921198e-8	0.05513812155698308
2.1801547268728063e-10	1.3862776962274685e-11	2.251245142228693e-8	0.05571036899870123
2.538995835002773e-10	1.6283759851217602e-11	2.5979167629951437e-8	0.056283175612875685
2.9488615450683356e-10	1.9073774936652644e-11	2.99009456612844e-8	0.056856539717407964
3.4158389432714513e-10	2.2280748774362728e-11	3.432685312278377e-8	0.0574304596234273
3.946595968043172e-10	2.595771641122405e-11	3.931002927248049e-8	0.05800493363564718
4.548421829086502e-10	3.0163239737819746e-11	4.490790950430277e-8	0.058579960052700324
5.229269008504026e-10	3.4961848504246214e-11	5.118245406923384e-8	0.05915553716745421
5.997796830413791e-10	4.0424504405079364e-11	5.820038067695078e-8	0.05973166326730889
6.863416581729547e-10	4.6629088603258363e-11	6.603340061046964e-8	0.06030833663447843
7.836338163154451e-10	5.366091302541343e-11	7.475845797686238e-8	0.06088555554625734
8.927618245923272e-10	6.161325572306854e-11	8.445797170932707e-8	0.061463318275273696
1.0149209906440167e-9	7.058792055535239e-11	9.522007992976923e-8	0.06204162308972892
1.151401370770874e-9	8.069582140953767e-11	1.0713888627655753e-7	0.06262046825362681
1.303593019334666e-9	9.205759113602772e-11	1.2031470779919777e-7	0.06319985202699116
1.4729913757028758e-9	1.0480421533450533e-10	1.34854324020289e-7	0.06377977266607415
1.6612027847416867e-9	1.190776910879941e-10	1.5087122676522722e-7	0.06436022842355503
1.869950146601602e-9	1.3503171070167631e-10	1.6848587036162e-7	0.06494121754873089
2.1010786912953885e-9	1.528323704636646e-10	1.8782592181325445e-7	0.06552273828769942
2.356561873341178e-9	1.7265890440557905e-10	2.0902651055758324e-7	0.0661047888835344
2.638507381534859e-9	1.9470444300195545e-10	2.3223047742105038e-7	0.06668736757645458
2.9491632587252156e-9	2.191767967092503e-10	2.5758862239304605e-7	0.06727047260398672
3.2909241262926493e-9	2.462992642076462e-10	2.8525995084679803e-7	0.0678541022011219
3.6663375078781145e-9	2.7631146517212834e-10	3.154119178440195e-7	0.06843825460046736
4.078110246772182e-9	3.09470197363427e-10	3.482206701694928e-7	0.06902292803239309
4.529115011255924e-9	3.4605031779455186e-10	3.83871285752006e-7	0.06960812072517356
5.022396882083777e-9	3.86345647694828e-10	4.2255801013895345e-7	0.07019383090512452
5.561180016215143e-9	4.3066990096068006e-10	4.644844897035523e-7	0.07078005679673702
6.1488743808337205e-9	4.793576357507746e-10	5.098640012757304e-7	0.07136679662280727
6.789082551643492e-9	5.32765228853104e-10	5.589196779005037e-7	0.07195404860456107
7.48560656939486e-9	5.912718724224002e-10	6.118847304407017e-7	0.07254181096177763
8.242454848575177e-9	6.552805926587587e-10	6.690026647544313e-7	0.07313008191290776
9.063849132192613e-9	7.252192899720095e-10	7.305274941913901e-7	0.07371885967519083
9.954231486592225e-9	8.015418001515507e-10	7.967239471662057e-7	0.07430814246476761
1.0918271330265208e-8	8.847289760377981e-10	8.678676695811034e-7	0.07489792849679118
1.1960872490648772e-8	9.7528978916943e-10	9.442454218845403e-7	0.07548821598553493
1.3087180282961497e-8	1.0737624508599409e-9	1.026155270566771e-6	0.07607900314449836
1.4302588605178452e-8	1.1807155521378326e-9	1.1139067739076466e-6	0.07667028818651045
1.561274704332152e-8	1.2967492219670555e-9	1.2078211618063274e-6	0.07726206932383024
1.7023567981320004e-8	1.422496303147943e-9	1.3082315095367344e-6	0.07785434476824661
1.854123370978739e-8	1.5586235452839921e-9	1.415482905286717e-6	0.07844711273117534
2.0172203528159316e-8	1.7058328141863704e-9	1.5299326113528455e-6	0.07904037142375363
2.1923220834744178e-8	1.864862317075852e-9	1.6519502188763914e-6	0.07963411905693404
2.380132019935329e-8	2.0364878429311436e-9	1.7819177960196162e-6	0.08022835384157574
2.5813834413299597e-8	2.221524017323159e-9	1.920230029494709e-6	0.08082307398853476
2.796840151168012e-8	2.420825571066635e-9	2.0672943593705274e-6	0.08141827770875172
3.027297176299388e-8	2.635288622013708e-9	2.223531107095108e-6	0.0820139632133383
3.273581462128219e-8	2.8658519693084678e-9	2.3893735966839375e-6	0.08261012871366465
3.536552563612248e-8	3.113498399416403e-9	2.565268269035926e-6	0.08320677242144207
3.817103331596002e-8	3.3792560032419877e-9	2.7516747893511263e-6	0.0838038925487998
4.11616059403973e-8	3.6641995036410614e-9	2.9490661476341037e-6	0.08440148730837672
4.434685831723255e-8	3.969451592638356e-9	3.157928752279144e-6	0.08499955491339257
4.773675848017951e-8	4.296184277657608e-9	3.378762516742671e-6	0.08559809357773013
5.1341634323366554e-8	4.64562023607395e-9	3.612080939318743e-6	0.08619710151601104
5.51721801688697e-8	5.019034177400031e-9	3.858411176042931e-6	0.08679657694367204
5.923946326369105e-8	5.417754212420257e-9	4.118294106758682e-6	0.08739651807704041
6.355493020276092e-8	5.843163228591646e-9	4.392284394389403e-6	0.0879969231333774
6.813041327473269e-8	6.296700271046635e-9	4.680950537470399e-6	0.08859779033100107
7.297813672728603e-8	6.7798619284661e-9	4.984874915984509e-6	0.08919911788946057
7.811072294934927e-8	7.294203723275673e-9	5.304653830597823e-6	0.08980090402927615
8.354119856710012e-8	7.841341505389648e-9	5.6408975353388756e-6	0.09040314697232589
8.928300045130064e-8	8.422952848912356e-9	5.99423026381675e-6	0.09100584494178501
9.534998163345184e-8	9.040778451141141e-9	6.3652902490605505e-6	0.09160899616221298
1.0175641712845087e-7	9.696623533237867e-9	6.754729737072046e-6	0.09221259885961852
1.085170096615897e-7	1.039235924194549e-8	7.163214994188868e-6	0.0928166512615251
1.1564689529787939e-7	1.1129924051735805e-8	7.591426308360191e-6	0.09342115159703586
1.2316164897183388e-7	1.1911325166784602e-8	8.040057984441576e-6	0.09402609809689633
1.310772899159944e-7	1.2738639922182215e-8	8.509818333619922e-6	0.09463148899355774
1.3941028698661464e-7	1.3614017183797405e-8	9.001429657083064e-6	0.09523732252123912
1.4817756388507012e-7	1.4539678746225596e-8	9.515628224052384e-6	0.09584359691598628
1.573965042736919e-7	1.551792072826356e-8	0.000010053164244299735	0.09645031041573406
1.6708495678485852e-7	1.6551114965365197e-8	0.000010614801835273048	0.09705746126036334
1.7726123992230385e-7	1.7641710398545436e-8	0.000011201318983956856	0.0976650476917617
1.8794414685373897e-7	1.8792234459212324e-8	0.000011813507503597217	0.09827306795387863
1.9915295009400132e-7	2.000529444942062e-8	0.000012452172985421701	0.09888152029278313
2.1090740607805834e-7	2.128357891705194e-8	0.00001311813474548646	0.09949040295671953
2.232277596233301e-7	2.2629859025442414e-8	0.000013812225766784974	0.10009971419616243
2.361347482808836e-7	2.4046989916989067e-8	0.000014535292636752662	0.10070945226387054
2.496496065751812e-7	2.553791207028272e-8	0.000015288195480303555	0.1013196154149408
2.637940701321631e-7	2.71056526503267e-8	0.000016071807888535353	0.10193020190686088
2.785903796955385e-7	2.8753326851414792e-8	0.000016887016843239202	0.10254120999956019
2.940612850312817e-7	3.048413923225682e-8	0.000017734722637351833	0.10315263795546227
3.102300487203946e-7	3.230138504295156e-8	0.000018615838791486203	0.10376448403953403
3.2712044984011504e-7	3.420845154342263e-8	0.000019531291966677716	0.10437674651933673
3.4475678753382384e-7	3.6208819312945715e-8	0.000020482021873482238	0.10498942366507412
3.6316388446998506e-7	3.8306063550408364e-8	0.000021468981177561147	0.10560251374963973
3.823670901905513e-7	4.0503855364958684e-8	0.000022493135401888828	0.10621601504866675
4.0239228434932514e-7	4.280596305671105e-8	0.00002355546282571621	0.10682992584057185
4.232658798408486e-7	4.521625338719175e-8	0.000024656954380423176	0.1074442444066045
4.4501482582047324e-7	4.7738692839220414e-8	0.000025798613542392343	0.10805896903088921
4.6766661061630074e-7	5.037734886593384e-8	0.000026981456223033057	0.10867409800047267
4.912492645337953e-7	5.3136391128676794e-8	0.000028206510656086648	0.10928962960536591
5.157913625538717e-7	5.60200927234913e-8	0.000029474817282338298	0.10990556213858935
5.413220269253761e-7	5.903283139595381e-8	0.00003078742863186307	0.1105218938962135
5.678709296528905e-7	6.217909074411817e-8	0.000032145409203929006	0.11113862317740396
5.954682948808568e-7	6.546346140933681e-8	0.00003354983534467989	0.1117557482844586
6.241449011750788e-7	6.889064225474523e-8	0.000035001795122718385	0.11237326752285245
6.539320837026724e-7	7.246544153120294e-8	0.00003650238820270731	0.11299117920127438
6.848617363116159e-7	7.619277803050212e-8	0.000038052725717105904	0.11360948163166867
7.169663135110611e-7	8.007768222566069e-8	0.000039653930136155314	0.11422817312927376
7.502788323536083e-7	8.41252973981301e-8	0.00004130713513622467	0.11484725201265868
7.848328742208105e-7	8.834088075176236e-8	0.00004301348546662921	0.1154667166037614
8.206625865131607e-7	9.272980451338558e-8	0.00004477413681502678	0.11608656522792721
8.578026842458681e-7	9.72975570198525e-8	0.00004659025567149857	0.11670679621394245
8.962884515517789e-7	1.0204974379143632e-7	0.00004846301919141822	0.11732740788819523
9.361557431330402e-7	1.0699208860488572e-7	0.00005039361505980318	0.11794839859008675
9.774409854235113e-7	1.1213043448622564e-7	0.00005238324134181429	0.11856976668584833
1.0201811780558247e-6	1.1747074482071932e-7	0.00005443310635772937	0.11919151047471634
1.064413894852776e-6	1.2301910431932425e-7	0.000056544428532004776	0.11981362832490254
1.1101772849244074e-6	1.2878172003487003e-7	0.00005871843625399418	0.12043611858392397
1.1575100736428488e-6	1.3476492235143499e-7	0.00006095636773557943	0.12105897961169924
1.2064515634856387e-6	1.4097516594327756e-7	0.00006325947086520734	0.12168220976169622
1.2570416350407867e-6	1.47419030800538e-7	0.00006562900307669743	0.12230580736709168
1.3093207474449611e-6	1.5410322307830515e-7	0.00006806623118712867	0.12292977083986514
1.3633299392295565e-6	1.6103457609342745e-7	0.00007057243126495296	0.12355409852519691
1.4191108288469751e-6	1.6822005122600206e-7	0.00007314888848262569	0.12417878879871738
1.4767056151697366e-6	1.7566673882255188e-7	0.00007579689697212333	0.12480384003699604
1.5361570779155211e-6	1.8338185908475082e-7	0.00007851775968037772	0.12542925062049068
1.5975085779996133e-6	1.9137276294368913e-7	0.00008131278822469558	0.12605501893357499
1.6608040578162948e-6	1.996469329196843e-7	0.00008418330274823436	0.1266811433645669
1.726088041450637e-6	2.0821198396764422e-7	0.00008713063177559824	0.1273076223057528
1.7934056348222083e-6	2.1707566430799958e-7	0.00009015611206861919	0.1279344541534159
1.862802525762199e-6	2.262458562432261e-7	0.00009326108848238503	0.1285616373078604
1.934324984025401e-6	2.3573057695998331e-7	0.00009644691382157266	0.12918917017343504
2.008019861238582e-6	2.45537979316905e-7	0.00009971494869714547	0.12981705115856124
2.0839345907866767e-6	2.5567635261808066e-7	0.00010306656138346949	0.13044527867575137
2.1621171876382827e-6	2.661541233722698e-7	0.00010650312767590143	0.13107385114163686
2.24261624811192e-6	2.7697985603790397e-7	0.00011002603074890064	0.13170276697698896
2.3254809495844733e-6	2.881622537539243e-7	0.00011363666101471293	0.13233202460673765
2.41076105014329e-6	2.997101590565214e-7	0.00011733641598267583	0.13296162245999812
2.4985068881833114e-6	3.1163255458183603e-7	0.00012112670011918743	0.1335915589700886
2.5887693819507084e-6	3.2393856375469344e-7	0.00012500892470838638	0.13422183257454878
2.6816000290343754e-6	3.3663745146344444e-7	0.00012898450771358207	0.1348524417151625
2.7770509058066694e-6	3.4973862472098353e-7	0.0001330548736394746	0.1354833848379728
2.8751746668148197e-6	3.632516333120357e-7	0.00013722145339520574	0.1361146603933021
2.9760245441243055e-6	3.7718617042678844e-7	0.00014148568415827398	0.13674626683576707
3.0796543466155813e-6	3.9155207328095843e-7	0.00014584900923935045	0.1373782026242959
3.186118459235531e-6	4.06359323722394e-7	0.00015031287794803035	0.1380104662221397
3.295471842204834e-6	4.216180488242884e-7	0.00015487874545954677	0.13864305609688898
3.4077700301827166e-6	4.373385214651262e-7	0.00015954807268248313	0.1392759707204846
3.5230691313902545e-6	4.535311608954421e-7	0.00016432232612750817	0.13990920856922648
3.6414258266935703e-6	4.7020653329151247e-7	0.0001692029777771639	0.14054276812378313
3.762897368648172e-6	4.873753522960779e-7	0.0001741915049567316	0.14117664786919829
3.887541580505666e-6	5.050484795462028e-7	0.00017928939020619877	0.14181084629489193
4.015416855184135e-6	5.232369251883946e-7	0.00018449812115335485	0.142445361894664
4.146582154203327e-6	5.419518483810838e-7	0.00018981919038803285	0.14308019316668993
4.281097006585984e-6	5.612045577845908e-7	0.0001952540953375232	0.14371533861351282
4.419021507726438e-6	5.810065120386924e-7	0.00020080433814317794	0.14435079674203427
4.560416318227669e-6	6.01369320227906e-7	0.00020647142553822305	0.1449865660634935
4.705342662708137e-6	6.223047423346219e-7	0.0002122568687268031	0.14562264509344475
4.853862328579433e-6	6.438246896801953e-7	0.000218162183264271	0.14625903235172594
5.0060376647961265e-6	6.659412253541383e-7	0.0002241888889387457	0.1468957263624137
5.1619315805788575e-6	6.886665646315266e-7	0.00023033850965395211	0.1475327256537678
5.321607544112014e-6	7.120130753787545e-7	0.0002366125733133635	0.14817002875816945
5.48512958121722e-6	7.359932784477743e-7	0.0002430126117056638	0.14880763421203314
5.652562274003873e-6	7.606198480589436e-7	0.00024954016039154924	0.14944554055569678
